Energy_DPMD (eV),x,y,z
-45579.98128,5.8,12.0,8.8
-45580.1718,6.0,6.7,10.1
-45580.01875,6.6,8.9,8.8
-45580.02541,7.3,8.4,9.2
-45580.56754,9.1,8.5,9.7
-45579.97049,4.6,5.8,10.1
-45583.49879,5.4,4.9,9.2
-45579.93634,5.6,8.3,9.2
-45582.44309,5.7,5.6,9.7
-45583.44169,6.8,5.4,9.2
-45580.84481,6.9,5.9,10.1
-45580.38275,8.6,8.9,9.6
-45580.39118,3.8,9.2,9.6
-45580.0329,4.4,9.1,9.6
-45580.07489,5.5,11.9,9.6
-45579.92826,5.7,9.3,9.6
-45580.17568,6.3,9.0,9.6
-45580.25087,6.9,12.4,9.6
-45580.07705,3.2,7.6,9.7
-45580.1096,3.8,8.4,10.1
-45580.08574,4.6,5.3,10.1
-45580.11165,4.7,6.0,9.2
-45582.64912,5.0,5.1,8.8
-45580.23808,5.1,6.2,9.7
-45581.02222,5.4,6.2,9.2
-45581.45971,5.5,5.1,10.1
-45579.9635,5.7,8.5,10.1
-45581.06771,6.8,6.1,9.2
-45581.49673,6.9,5.2,10.1
-45580.00498,8.0,8.9,9.2
-45580.02897,8.2,8.8,9.7
-45580.54757,8.9,9.7,9.2
-45580.50693,3.4,9.3,9.7
-45580.24112,5.2,12.7,9.2
-45580.14523,5.9,11.8,9.7
-45580.15739,6.0,9.1,9.1
-45580.73687,6.4,12.9,9.2
-45580.31168,6.5,12.5,9.7
-45579.99129,6.7,9.1,9.7
-45580.11262,7.0,12.6,9.7
-45581.78617,7.3,5.7,8.8
-45580.2377,7.8,4.8,10.1
-45580.03626,8.6,8.1,10.1
-45580.015,9.0,8.3,8.8
-45579.93666,5.4,11.9,9.8
-45580.75881,5.7,12.6,9.1
-45580.07065,6.2,9.0,9.8
-45580.12744,6.8,12.4,9.8
-45580.51257,7.5,4.9,10.2
-45581.35965,7.6,5.6,8.7
-45580.22759,3.9,9.2,9.8
-45581.50747,5.8,5.0,10.2
-45581.47236,6.4,5.3,10.2
-45579.91298,6.5,8.6,8.7
-45580.63633,6.9,12.8,9.1
-45580.18559,7.4,6.4,9.1
-45580.31647,8.7,8.9,9.8
-45580.85874,9.1,9.5,9.1
-45580.0792,3.5,8.5,10.2
-45579.99592,4.0,8.6,10.2
-45580.70314,6.5,6.0,9.1
-45580.11274,6.6,9.1,9.5
-45579.97018,9.0,9.8,10.2
-45580.64276,3.5,9.3,9.5
-45580.22692,5.0,6.2,9.5
-45579.91762,5.1,5.1,10.6
-45580.23532,5.8,11.8,9.5
-45580.53703,6.4,12.5,9.5
-45580.20378,7.1,12.6,9.5
-45580.11279,8.3,8.8,9.5
-45580.22651,3.5,9.1,10.0
-45579.9368,5.5,8.6,8.9
-45579.97658,5.8,12.4,10.0
-45580.63821,5.9,12.8,9.3
-45579.99468,6.4,11.9,10.0
-45580.63736,6.7,12.6,9.3
-45580.82534,6.8,5.0,10.4
-45580.02924,7.0,9.1,9.3
-45580.18225,7.8,5.9,9.3
-45580.00814,9.0,7.2,10.0
-45580.75398,3.2,8.7,8.9
-45580.33861,5.0,6.0,10.0
-45580.47663,5.4,5.3,10.4
-45581.59326,5.5,6.0,9.3
-45579.98643,8.3,9.4,10.0
-45579.91738,3.4,7.9,10.3
-45580.46522,3.7,8.6,9.0
-45582.7477,5.1,5.3,8.9
-45581.52912,5.8,6.1,9.4
-45580.10111,5.8,8.7,9.0
-45580.14616,6.1,6.8,10.0
-45581.22781,6.4,6.2,9.4
-45581.24561,6.5,5.1,10.3
-45580.835,6.9,6.3,9.3
-45580.06444,7.4,13.1,9.3
-45579.9141,4.4,9.3,9.9
-45581.15818,5.9,5.2,10.3
-45579.92075,6.7,8.5,10.3
-45580.16504,8.6,9.5,9.9
-45580.76149,9.0,8.9,9.4
-45580.2312,3.8,9.0,9.9
-45579.9428,5.0,12.5,9.4
-45580.25448,5.4,12.9,9.4
-45579.93128,5.7,9.1,9.9
-45580.09434,6.1,9.3,9.4
-45580.62989,6.2,12.7,9.4
-45579.93074,6.9,11.8,9.9
-45580.26178,7.4,5.5,10.3
-45581.21717,7.5,5.8,9.4
-45579.93382,5.0,6.0,10.4
-45579.96461,5.4,5.0,10.7
-45581.49782,5.4,5.3,10.0
-45579.96004,5.5,12.5,9.9
-45580.00632,6.0,8.5,9.3
-45580.10599,6.0,12.6,9.9
-45580.05617,6.2,8.4,10.0
-45579.94687,6.3,9.2,9.9
-45582.02989,6.8,5.0,10.0
-45580.03937,6.8,5.3,10.7
-45580.93517,3.2,8.7,9.3
-45580.39603,4.7,5.1,10.0
-45582.4815,5.1,5.3,9.3
-45580.73055,5.5,6.0,8.9
-45579.99263,5.5,8.6,9.3
-45579.96845,6.1,6.8,10.4
-45580.24104,7.4,13.1,8.9
-45579.91468,8.9,10.6,10.0
-45580.06561,3.4,10.2,9.3
-45580.02675,6.5,11.4,9.3
-45580.88775,6.7,12.6,8.9
-45580.26076,7.8,5.9,8.9
-45580.14825,7.9,5.4,10.0
-45580.18261,8.7,8.3,10.0
-45579.97962,9.1,8.1,9.3
-45579.94283,3.8,9.0,10.3
-45580.05557,5.0,12.5,9.0
-45580.53152,5.4,12.9,9.0
-45579.94507,5.7,11.7,9.9
-45580.92997,5.9,12.8,8.9
-45581.36012,7.5,5.8,9.0
-45580.24391,3.4,7.9,9.9
-45580.47687,3.7,8.6,9.4
-45580.05883,5.8,6.1,9.0
-45579.97277,6.1,9.3,9.0
-45580.98886,6.2,12.7,9.0
-45581.06188,7.4,5.5,9.9
-45579.95271,8.1,5.6,9.9
-45580.31906,8.7,9.8,9.4
-45580.08513,9.1,10.4,9.9
-45580.13438,3.4,9.3,10.1
-45580.38194,5.2,12.7,8.8
-45580.15265,5.8,8.7,9.4
-45579.96275,5.9,5.1,10.8
-45582.48189,5.9,5.2,9.9
-45580.93955,6.4,12.9,8.8
-45582.59399,6.5,5.1,9.9
-45579.959,6.5,5.2,10.8
-45579.99638,6.7,8.5,9.9
-45580.06833,6.7,11.7,9.7
-45580.41706,7.3,7.1,8.8
-45580.91783,9.0,8.9,9.0
-45579.9688,9.1,7.0,10.1
-45580.17057,3.5,10.0,9.2
-45580.24103,3.8,8.4,9.7
-45580.57798,4.6,5.3,9.7
-45582.4669,5.0,5.1,9.2
-45582.04889,7.3,5.7,9.2
-45580.82695,7.8,4.8,9.7
-45580.24302,9.0,8.3,9.2
-45580.05099,4.7,8.6,9.2
-45580.01549,5.0,7.7,8.8
-45580.14845,5.1,6.2,10.1
-45580.04526,5.4,6.2,8.8
-45582.6492,5.5,5.1,9.7
-45580.08135,6.8,8.7,9.2
-45580.03997,3.2,7.6,10.1
-45580.10584,4.7,6.0,8.8
-45579.91309,5.7,8.5,9.7
-45580.02371,5.8,6.3,10.5
-45580.15009,6.3,11.6,9.6
-45582.70872,6.9,5.2,9.7
-45582.01493,7.4,4.9,9.6
-45579.9652,8.2,8.8,10.1
-45580.00687,8.9,9.7,8.8
-45580.62957,3.4,8.5,9.6
-45579.9996,4.1,8.6,9.6
-45580.00644,4.2,5.2,9.6
-45582.94642,5.4,5.1,9.5
-45579.9229,5.5,6.2,10.6
-45583.45137,5.9,5.0,9.6
-45579.91198,6.3,7.5,10.6
-45580.15032,6.4,6.0,10.5
-45583.30433,6.5,5.3,9.6
-45583.33053,6.8,5.2,9.5
-45580.52114,9.1,9.8,9.6
-45580.00487,3.9,8.4,9.5
-45581.07665,4.7,5.3,9.5
-45582.81833,5.8,5.0,9.8
-45580.03488,6.5,8.6,9.1
-45580.2052,6.6,11.7,9.5
-45579.93804,6.9,6.1,10.6
-45580.87348,7.9,4.8,9.5
-45580.4657,3.5,8.5,9.8
-45579.9362,3.7,7.7,10.2
-45580.18174,4.0,8.6,9.8
-45580.00079,4.3,5.2,9.8
-45582.81212,6.4,5.3,9.8
-45580.07382,7.0,8.5,9.1
-45580.02912,8.7,8.9,10.2
-45580.36097,9.0,9.8,9.8
-45580.51458,9.1,9.5,8.7
-45579.98085,3.9,9.2,10.2
-45580.00513,4.1,5.3,9.1
-45580.17269,4.2,8.7,9.1
-45580.73984,5.7,12.6,8.7
-45580.29029,6.0,11.7,9.1
-45580.0726,6.2,11.6,9.8
-45580.74454,6.9,12.8,8.7
-45581.3137,7.5,4.9,9.8
-45581.59465,7.6,5.6,9.1
-45580.5334,4.7,5.8,9.5
-45580.3085,5.8,13.2,9.5
-45579.93112,6.4,9.6,9.5
-45580.3897,6.4,13.1,9.5
-45580.48216,5.4,6.4,9.5
-45580.24477,5.5,4.9,10.6
-45580.45292,5.5,12.1,9.1
-45580.06743,6.1,6.7,9.5
-45580.2017,6.3,8.8,9.1
-45582.11672,6.8,5.9,9.5
-45580.14076,6.9,5.4,10.6
-45580.03359,8.0,9.1,9.5
-45580.53819,3.8,9.4,9.1
-45580.04334,4.4,8.9,9.1
-45580.47432,5.2,5.7,10.2
-45583.07591,5.9,4.8,8.7
-45580.09287,6.1,8.9,9.8
-45581.29207,6.5,5.5,8.7
-45580.03345,6.8,13.0,9.8
-45580.57815,6.9,12.2,9.1
-45582.75451,7.4,5.1,8.7
-45579.99825,7.5,6.2,9.8
-45580.07101,8.9,8.7,10.2
-45579.95515,9.2,6.3,9.8
-45581.22277,4.7,5.5,8.8
-45580.91373,5.1,4.9,10.1
-45580.37755,5.5,6.4,9.7
-45580.52502,5.8,6.5,9.8
-45580.21877,6.0,6.7,9.7
-45582.11343,6.4,5.8,9.8
-45581.76312,6.9,5.9,9.7
-45581.70757,7.0,5.6,8.7
-45580.56341,8.6,9.1,9.1
-45580.40123,9.0,9.3,9.8
-45580.05618,3.2,6.5,9.7
-45580.76731,3.5,9.5,9.2
-45580.01598,4.0,9.6,9.2
-45580.28586,4.6,5.8,9.7
-45579.94234,4.9,8.8,9.2
-45580.10369,5.0,6.4,9.2
-45583.49868,5.4,4.9,8.8
-45581.30586,5.7,5.6,10.1
-45579.96054,6.0,8.1,10.1
-45580.18926,6.5,13.1,9.7
-45582.8365,6.8,5.4,8.8
-45579.99295,8.1,9.1,9.7
-45580.25425,8.3,9.0,9.2
-45580.07742,3.4,9.8,10.1
-45580.00897,4.2,9.7,9.7
-45580.68275,5.8,4.8,10.5
-45580.54725,5.8,12.0,9.2
-45580.54975,5.9,6.5,9.6
-45580.14844,5.9,13.2,9.7
-45580.46875,6.4,5.5,10.5
-45580.83431,6.4,12.3,9.2
-45582.46899,6.5,5.8,9.6
-45580.23286,6.6,8.9,9.2
-45580.12086,7.1,5.6,10.5
-45580.04919,7.2,12.7,9.6
-45581.27193,7.9,5.0,8.8
-45580.0346,8.4,8.6,10.1
-45580.20277,9.1,8.5,10.1
-45580.62145,9.1,9.3,9.6
-45580.52126,4.3,4.8,9.0
-45579.95581,4.8,5.7,10.3
-45580.17192,6.0,8.9,9.6
-45580.74343,6.5,6.4,9.9
-45580.174,6.9,13.0,9.6
-45580.24432,7.4,6.2,9.6
-45579.96333,7.5,5.1,10.5
-45580.08596,5.2,6.6,9.4
-45583.33564,5.8,5.4,9.0
-45581.59467,5.9,5.9,9.9
-45580.53329,8.7,9.3,9.4
-45580.32572,3.2,9.7,9.9
-45580.05437,3.4,7.2,9.9
-45580.4163,3.9,8.8,9.4
-45580.25052,5.4,12.3,9.4
-45580.05594,6.2,9.4,9.4
-45584.08343,6.4,4.9,9.0
-45580.79584,6.7,5.6,10.3
-45580.54466,7.4,6.0,9.9
-45580.35128,9.1,9.1,9.9
-45580.87572,3.4,8.9,9.3
-45580.13854,3.7,9.6,10.0
-45579.94832,5.0,13.1,9.4
-45579.94277,5.3,8.8,9.3
-45580.10856,5.6,8.9,9.4
-45580.65161,5.9,12.2,9.3
-45580.63268,6.5,12.1,9.3
-45580.35384,6.8,12.0,9.4
-45582.39684,7.5,5.3,9.0
-45581.55566,7.8,5.2,8.9
-45580.06943,8.3,8.4,9.0
-45579.96749,8.4,5.1,8.9
-45580.26944,8.6,8.5,8.9
-45581.569,5.1,5.8,9.3
-45582.79321,5.5,5.5,8.9
-45581.71904,6.0,5.6,8.9
-45579.91117,6.1,8.3,10.4
-45580.56801,6.2,5.7,10.4
-45583.66763,6.9,4.8,8.9
-45580.05562,7.4,12.5,9.3
-45580.21191,8.2,9.2,9.3
-45581.4289,4.6,4.9,8.9
-45580.0363,5.0,5.5,10.4
-45581.02341,5.4,5.8,10.0
-45580.0231,5.7,6.7,9.3
-45580.33208,5.8,12.0,9.5
-45580.52434,6.4,12.3,9.5
-45580.19112,6.6,8.9,9.5
-45580.29493,6.8,6.5,10.0
-45580.62013,3.5,9.5,9.5
-45580.25017,4.0,9.6,9.5
-45579.93191,5.0,6.4,9.5
-45579.93786,5.1,4.9,10.6
-45580.11199,5.7,5.6,10.6
-45580.3488,6.2,6.6,9.5
-45580.22085,8.3,9.0,9.5
-45579.9823,5.4,12.1,9.8
-45580.21546,6.0,8.9,9.1
-45580.12755,6.2,8.8,9.8
-45580.11031,6.8,12.2,9.8
-45580.47167,7.5,5.1,10.2
-45580.35834,8.8,8.7,8.7
-45580.14876,9.2,7.6,9.8
-45580.21808,3.9,9.4,9.8
-45579.9314,4.5,8.9,9.8
-45581.29706,6.4,5.5,10.2
-45580.58511,6.9,13.0,9.1
-45580.72712,7.1,5.6,10.2
-45580.37325,7.2,12.7,9.1
-45580.73981,7.4,6.2,9.1
-45580.30014,8.7,9.1,9.8
-45580.93285,9.1,9.3,9.1
-45580.06098,3.5,8.3,10.2
-45581.50192,5.3,5.7,8.7
-45581.56583,5.8,4.8,10.2
-45581.70693,6.5,5.8,9.1
-45580.12824,6.6,6.7,9.8
-45579.94758,6.6,8.1,10.2
-45579.92445,9.0,10.0,10.2
-45580.0866,3.8,8.2,10.1
-45580.04623,4.6,5.5,10.1
-45580.56975,4.7,5.8,9.2
-45582.67787,5.0,4.9,8.8
-45580.61977,5.4,6.4,9.2
-45579.95804,5.7,8.3,10.1
-45580.53368,6.3,6.6,9.7
-45581.84595,6.8,5.9,9.2
-45581.36011,6.9,5.4,10.1
-45580.06439,8.2,9.0,9.7
-45580.11771,4.1,9.6,9.7
-45581.53053,5.5,4.9,10.1
-45581.90999,5.6,5.6,8.8
-45580.54569,5.8,13.2,9.2
-45579.93032,6.3,8.0,10.1
-45580.65212,6.4,13.1,9.2
-45580.03931,8.0,9.1,9.2
-45579.96395,9.1,6.8,9.7
-45580.48655,3.4,9.5,9.7
-45580.21422,5.9,12.0,9.7
-45580.30459,6.5,12.3,9.7
-45580.10308,6.7,6.7,9.6
-45580.03675,6.7,8.9,9.7
-45580.22374,7.8,5.0,10.1
-45580.14752,8.5,8.6,8.8
-45579.95046,8.6,7.9,10.1
-45580.33333,9.0,8.5,8.8
-45580.38014,3.8,9.4,9.6
-45580.00127,4.4,8.9,9.6
-45579.97966,5.2,5.7,10.5
-45580.14035,5.5,12.1,9.6
-45580.22993,6.3,8.8,9.6
-45580.21385,6.9,12.2,9.6
-45580.3566,8.6,9.1,9.6
-45579.94802,3.4,8.1,10.3
-45581.42287,4.9,5.7,9.0
-45582.2165,5.8,5.9,9.4
-45580.5239,6.4,6.4,9.4
-45581.32591,6.5,4.9,10.3
-45582.39123,6.6,5.6,9.0
-45580.14302,7.1,6.7,9.4
-45580.18204,8.6,9.3,9.9
-45580.0457,3.4,6.7,9.9
-45579.92253,5.0,12.3,9.4
-45580.22361,5.4,13.1,9.4
-45581.02376,5.9,5.4,10.3
-45579.93721,6.7,8.3,10.3
-45580.7511,9.0,9.1,9.4
-45580.89169,9.2,8.7,9.0
-45580.69919,3.3,9.7,9.4
-45580.2475,3.8,8.8,9.9
-45579.96796,5.5,12.3,9.9
-45579.96859,5.7,8.9,9.9
-45579.97565,5.8,12.2,10.0
-45579.98568,6.1,9.5,9.4
-45580.01358,6.4,12.1,10.0
-45580.35433,6.8,13.2,9.4
-45579.97266,6.9,12.0,9.9
-45580.34453,7.4,5.3,10.3
-45580.66713,7.5,6.0,9.4
-45580.01827,7.5,8.6,9.0
-45580.01069,8.0,8.5,9.0
-45580.252,3.5,8.9,10.0
-45580.62317,3.6,9.6,9.3
-45580.57716,5.9,13.0,9.3
-45580.01847,7.0,8.9,9.3
-45580.02179,9.0,7.4,10.0
-45580.51425,5.0,5.8,10.0
-45580.37563,5.4,5.5,10.4
-45582.29892,5.5,5.8,9.3
-45579.9512,5.6,6.7,10.0
-45580.64294,6.1,5.6,10.4
-45579.92412,6.2,8.2,10.4
-45580.89841,6.3,5.7,8.9
-45580.87288,6.8,4.8,10.4
-45580.10212,8.1,9.3,9.3
-45580.00603,8.3,9.2,10.0
-45580.09889,4.4,5.6,8.9
-45582.39477,5.1,5.5,8.9
-45581.13919,5.1,6.0,8.9
-45583.31682,5.5,5.3,9.3
-45579.92862,6.1,7.0,10.0
-45580.05883,6.1,8.5,10.0
-45583.65257,6.9,5.0,9.3
-45580.41965,6.9,6.5,9.3
-45580.01886,7.4,12.3,8.9
-45580.0655,7.4,12.9,9.3
-45580.31795,3.3,8.7,10.0
-45580.0521,3.5,10.2,10.0
-45579.95777,4.4,8.5,9.3
-45581.17299,4.6,5.1,9.3
-45580.84496,5.0,5.3,10.0
-45579.96214,5.1,8.6,9.3
-45580.10935,5.4,6.0,10.4
-45579.9453,6.2,6.9,10.4
-45580.10434,6.5,11.9,8.9
-45580.08059,6.8,6.3,10.4
-45581.18784,7.8,5.4,9.3
-45579.91217,8.3,9.9,10.0
-45579.94538,8.6,8.3,9.3
-45580.22175,9.0,8.1,10.0
-45580.94196,3.4,9.1,8.9
-45580.83467,5.9,12.4,8.9
-45579.97112,8.4,4.9,9.3
-45580.02198,3.8,10.3,9.9
-45580.47126,3.9,9.0,9.0
-45580.1372,5.0,12.9,9.0
-45580.01558,5.6,9.1,9.0
-45580.08238,5.6,11.7,9.4
-45580.00689,6.8,11.8,9.0
-45580.1303,7.4,5.8,10.3
-45581.78839,7.5,5.5,9.4
-45580.42578,8.0,5.6,9.4
-45580.34397,3.6,8.6,9.9
-45580.35746,4.3,5.0,9.4
-45580.53319,5.4,12.5,9.0
-45580.39651,5.9,6.1,10.3
-45580.04538,5.9,8.7,9.9
-45580.99401,6.1,12.6,9.0
-45580.06355,6.2,9.2,9.0
-45583.9092,6.4,5.1,9.4
-45580.32803,6.5,6.2,10.3
-45579.95247,6.7,6.8,10.3
-45580.12464,8.6,9.8,9.9
-45580.36581,8.7,9.5,9.0
-45580.0086,9.1,8.9,10.3
-45580.39509,3.4,10.0,9.7
-45580.77103,3.5,9.3,8.8
-45583.65779,5.8,5.2,9.4
-45580.01093,5.9,11.5,9.7
-45580.85244,6.4,12.5,8.8
-45579.95564,6.6,8.5,9.4
-45580.32006,6.6,11.7,9.2
-45580.55245,7.1,12.6,8.8
-45581.65971,7.2,5.7,9.7
-45581.20288,7.9,4.8,9.2
-45580.53427,9.1,8.3,9.7
-45580.10641,3.9,8.4,9.2
-45581.46001,4.7,5.3,9.2
-45581.79375,5.1,5.1,9.7
-45580.42851,5.5,6.2,10.1
-45579.931,4.6,6.0,10.1
-45580.23007,5.0,6.2,8.8
-45583.44135,5.4,5.1,9.2
-45580.01972,5.6,8.5,9.2
-45579.95673,5.7,6.8,10.1
-45580.17925,6.0,11.7,9.6
-45583.75367,6.8,5.2,9.2
-45580.59442,6.9,6.1,10.1
-45579.94067,6.9,8.7,9.7
-45579.92346,8.1,8.9,10.1
-45580.04333,8.8,9.7,10.1
-45580.15528,3.8,10.1,9.6
-45580.00197,4.2,8.7,9.6
-45580.15771,6.5,8.6,9.6
-45580.02057,6.8,8.7,9.5
-45581.12309,7.6,5.6,9.6
-45580.43006,3.5,10.0,9.5
-45581.98619,5.0,5.1,9.5
-45580.10129,5.3,8.4,9.1
-45580.05038,5.8,11.5,9.5
-45583.7907,6.5,5.3,9.1
-45581.82773,7.3,5.7,9.5
-45580.05222,8.6,8.9,8.7
-45580.46499,9.0,8.3,9.5
-45580.0141,9.0,9.5,10.2
-45579.98141,4.3,8.7,9.8
-45580.34221,5.8,6.3,10.2
-45584.13197,5.9,5.0,9.1
-45580.12058,6.4,8.6,9.8
-45580.62967,3.4,8.5,9.1
-45580.09605,3.9,10.1,9.8
-45580.1973,4.1,8.6,9.1
-45580.24786,4.2,5.2,9.1
-45580.75245,6.4,6.0,10.2
-45580.50851,6.9,12.4,8.7
-45582.81267,7.4,4.9,9.1
-45580.62253,7.7,5.6,9.8
-45580.02955,8.7,10.4,9.8
-45580.53531,9.1,9.8,9.1
-45580.26479,3.8,9.2,8.7
-45580.64032,5.8,5.0,10.5
-45581.14326,5.9,6.3,9.6
-45580.09883,6.1,11.7,9.8
-45579.96933,6.3,9.0,8.7
-45580.14355,6.3,11.6,9.1
-45580.59647,6.4,5.3,10.5
-45581.97539,6.5,6.0,9.6
-45579.92832,7.5,6.4,10.2
-45580.15691,8.4,9.6,9.6
-45580.59576,9.1,9.5,9.6
-45580.06909,3.9,8.4,8.8
-45581.54192,4.7,5.3,8.8
-45580.86283,5.1,5.1,10.1
-45580.93771,5.5,6.2,9.7
-45580.30703,5.7,12.6,9.6
-45580.10731,6.0,9.1,9.6
-45581.3184,6.9,6.1,9.7
-45580.2128,6.9,12.8,9.6
-45579.99195,7.5,4.9,10.5
-45580.00075,3.2,6.3,9.7
-45580.82635,3.5,9.3,9.2
-45579.94392,4.6,6.0,9.7
-45580.56771,5.0,6.2,9.2
-45583.4725,5.4,5.1,8.8
-45580.24667,6.5,12.9,9.7
-45583.51933,6.8,5.2,8.8
-45579.91884,6.9,8.7,10.1
-45579.99786,8.1,8.9,9.7
-45580.16955,8.3,8.8,9.2
-45580.37808,8.8,9.7,9.7
-45580.03034,3.4,10.0,10.1
-45579.98855,5.3,12.7,9.7
-45580.39579,5.8,11.8,9.2
-45580.87264,6.4,12.5,9.2
-45580.17622,6.6,9.1,9.2
-45580.40937,7.1,12.6,9.2
-45580.752,7.2,5.7,10.1
-45581.28057,7.9,4.8,8.8
-45580.18224,9.1,8.3,10.1
-45580.62845,3.8,9.2,9.1
-45580.03785,5.5,11.9,9.1
-45580.08578,5.6,12.6,9.8
-45579.97952,5.7,9.3,9.1
-45580.03119,6.1,9.1,9.8
-45580.20605,6.3,9.0,9.1
-45580.08291,6.8,12.8,9.8
-45580.6491,6.9,12.4,9.1
-45582.77904,7.4,4.9,8.7
-45580.07461,7.7,5.6,10.2
-45580.0383,9.2,6.5,9.8
-45580.19665,3.4,8.5,8.7
-45579.97229,3.5,6.8,9.8
-45580.07039,4.2,5.2,8.7
-45580.0344,4.4,9.1,9.1
-45583.57163,5.9,5.0,8.7
-45581.71361,6.4,6.0,9.8
-45579.96367,6.4,8.6,10.2
-45582.754,6.5,5.3,8.7
-45580.15657,8.5,9.6,9.8
-45580.4927,8.6,8.9,9.1
-45580.38813,9.0,9.5,9.8
-45579.93204,3.3,6.3,9.5
-45579.92521,4.3,8.7,10.2
-45579.99595,4.7,6.0,9.5
-45580.05615,5.2,12.7,9.5
-45580.91108,5.4,6.2,9.5
-45580.2067,5.5,5.1,10.6
-45580.00784,5.6,6.8,9.5
-45580.96725,5.8,6.3,9.8
-45580.70613,5.9,12.4,9.3
-45580.45658,6.4,12.9,9.5
-45580.04136,6.7,9.3,9.3
-45581.50433,6.8,6.1,9.5
-45580.21776,6.9,5.2,10.6
-45579.94338,8.0,8.9,9.5
-45580.53527,8.9,9.7,9.5
-45580.86665,3.4,9.1,9.3
-45579.98065,5.3,9.0,9.3
-45580.49217,6.5,11.9,9.3
-45579.98275,6.6,12.6,10.0
-45580.17511,7.2,6.6,9.3
-45581.37056,7.8,5.4,8.9
-45579.98024,7.9,5.9,10.0
-45579.98292,8.4,4.9,8.9
-45580.00976,8.6,8.3,8.9
-45579.92762,4.8,9.2,9.3
-45583.38148,5.5,5.3,8.9
-45579.93069,5.8,12.8,10.0
-45580.01736,7.4,12.3,9.3
-45580.10354,8.2,9.4,9.3
-45579.97651,9.0,6.7,10.0
-45579.93253,3.3,8.7,10.4
-45581.38424,4.6,5.1,8.9
-45580.09663,5.0,5.3,10.4
-45581.0702,5.1,6.0,9.3
-45580.58068,6.8,6.3,10.0
-45583.79282,6.9,5.0,8.9
-45579.97696,3.6,8.6,10.3
-45580.55491,4.3,5.0,9.0
-45580.7663,5.4,6.0,10.0
-45581.23974,5.9,6.1,9.9
-45580.04323,6.2,6.9,10.0
-45581.09047,6.5,6.2,9.9
-45580.22018,9.2,9.7,10.0
-45580.06995,3.4,7.4,9.9
-45583.85987,5.8,5.2,9.0
-45584.07988,6.4,5.1,9.0
-45579.9212,6.6,8.5,9.0
-45580.50188,8.7,9.5,9.4
-45580.37303,9.1,8.9,9.9
-45580.47831,3.9,9.0,9.4
-45580.01313,4.5,9.3,9.4
-45580.28639,5.4,12.5,9.4
-45580.64322,6.1,12.6,9.4
-45580.13834,6.2,9.2,9.4
-45580.7824,7.4,5.8,9.9
-45580.65825,3.3,9.7,9.0
-45579.95244,3.8,8.8,10.3
-45579.94713,5.0,12.3,9.0
-45579.94848,5.0,12.9,9.4
-45580.48341,5.4,13.1,9.0
-45580.0613,5.6,9.1,9.4
-45579.91904,6.0,9.3,9.9
-45580.10927,6.3,12.7,9.9
-45580.25133,6.8,11.8,9.4
-45580.59354,6.8,13.2,9.0
-45582.10716,7.5,5.5,9.0
-45580.92281,7.5,6.0,9.0
-45580.37861,8.0,5.6,9.0
-45580.84904,9.2,8.7,9.4
-45581.18299,7.4,5.3,9.9
-45580.32618,3.4,8.1,9.9
-45581.30967,4.9,5.7,9.4
-45579.93971,5.3,6.6,10.3
-45580.85441,5.8,5.9,9.0
-45580.01377,8.7,10.0,9.4
-45580.16741,9.1,10.2,9.9
-45579.9716,5.4,4.8,10.7
-45581.346,5.4,5.5,10.0
-45579.9834,5.9,4.9,10.8
-45582.30446,5.9,5.4,9.9
-45579.98989,6.2,8.2,10.0
-45582.67723,6.5,4.9,9.9
-45579.91651,6.5,5.4,10.8
-45583.08426,6.6,5.6,9.4
-45580.92219,9.0,9.1,9.0
-45579.95358,3.9,8.0,10.0
-45580.31686,4.4,5.6,9.3
-45580.4196,4.7,4.9,10.0
-45579.95703,5.0,5.8,10.4
-45582.2621,5.1,5.5,9.3
-45581.45361,5.5,5.8,8.9
-45579.93836,5.6,6.7,10.4
-45581.83831,6.1,5.6,10.0
-45579.9219,6.1,7.0,10.4
-45582.80645,6.3,5.7,9.3
-45582.08336,6.8,4.8,10.0
-45579.9751,6.8,5.5,10.7
-45580.24746,7.4,12.9,8.9
-45579.92299,7.8,8.7,9.3
-45579.91128,3.5,8.9,10.4
-45580.38794,3.6,9.6,8.9
-45582.27211,5.3,5.7,9.1
-45582.86635,5.8,4.8,9.8
-45580.82554,5.9,13.0,8.9
-45580.18603,7.9,5.2,10.0
-45580.19589,8.7,8.5,10.0
-45580.44179,3.5,8.3,9.8
-45579.9839,4.3,5.4,9.8
-45580.52093,5.3,7.1,8.7
-45582.59202,6.4,5.5,9.8
-45580.07571,6.6,6.7,10.2
-45580.01303,7.0,8.3,9.1
-45581.71994,7.1,5.6,9.8
-45580.44854,7.2,12.7,8.7
-45580.01526,8.7,9.1,10.2
-45580.3146,9.0,10.0,9.8
-45580.72664,9.1,9.3,8.7
-45580.04233,3.3,10.6,9.8
-45579.91508,6.2,8.8,10.2
-45581.2674,7.5,5.1,9.8
-45580.57921,8.8,8.7,9.1
-45579.95275,9.2,7.6,10.2
-45579.95509,3.9,9.4,10.2
-45579.97298,6.0,8.9,8.7
-45583.12883,6.8,5.4,9.5
-45580.68193,6.9,13.0,8.7
-45580.00052,7.4,6.2,8.7
-45580.94417,4.7,5.5,9.5
-45583.01326,5.4,4.9,9.5
-45579.95789,6.9,5.9,10.6
-45580.85448,7.9,5.0,9.5
-45579.96367,3.2,10.6,9.6
